Customer,E_Wi,SD_Wi
1,0.49186333164335594,0.4874336824280991
2,0.586638014910662,0.54579269191235
3,0.6773993184972192,0.6200296874589786
4,0.801006872955332,0.7800760109536649
5,0.9613827892016157,0.8134203371686364
6,0.9215600558879661,0.8450837118776696
7,0.9335852500085945,0.8985155982764345
8,1.1045444876661623,0.9801881816486533
9,1.0797867392082094,1.0019148389476114
10,1.0825832957344985,1.0193532786415056
11,1.072108519661984,1.1016431527603028
12,1.1145497326688683,1.2692824886901262
13,1.1552023420811488,1.1364286782365203
14,1.0879293471586804,1.1000349881716591
15,1.1424348555534183,1.131656281330849
16,1.1290652614978531,1.1268386775428074
17,1.0947528233305768,1.1096808732715633
18,0.9932615693717133,1.0194989980695122
19,1.0302069484107335,1.0275727568982662
20,1.124171852028557,1.1198238427907052
21,1.1277357277188673,1.0914354852969137
22,0.9824209480751586,0.96539564188513
23,1.0764838712287996,1.0706665632569679
24,1.08985628429443,1.1113179360751355
25,1.1282230894810532,1.1421914749401867
26,1.1369868277032467,1.084319351498268
27,1.076465166469232,1.1117625931461794
28,0.979745392957582,1.1026695458933213
29,0.989011056638246,1.0547695003628936
30,1.0788613510704845,1.1411607382831594
31,1.0636583154657309,1.0410548967366051
32,1.0414097305948509,1.1167967110801014
33,1.1098069482479982,1.197401556578574
34,1.1180198959834906,1.1418782054095444
35,1.0975283940891918,0.9677207971546347
36,1.07095049127066,1.1406245710573817
37,1.1622982093299918,1.1940640465772623
38,1.1173570043067023,1.246587630739696
39,1.080197624680439,1.2509228638472105
40,0.9625494697341452,1.1566157895012823
41,1.0016696012471118,1.226570795076368
42,1.0028749819540952,1.269143827876921
43,1.019757305493373,1.2345119557911413
44,1.061947318115601,1.1375707890309474
45,1.0113414852149065,0.9746058990312387
46,0.950760196252299,1.0160295296547002
47,0.9681200009223556,0.9137406860654813
48,1.0161971058326669,0.8435575707098462
49,0.9693819404744377,0.8812938579964114
50,0.9592120287245792,0.920974417660025
51,0.9992404248265746,0.8962245080812453
52,0.9929722634729826,0.9955436180914283
53,0.9344509541413138,0.9655986044812042
54,0.9260526961152149,1.0267704237106825
55,0.895753496164794,1.0184456159429662
56,0.9200646372504102,1.1091633143881627
57,1.0394202769765752,1.187805536431241
58,1.1451375167842273,1.2358364804819315
59,1.0683731780339791,1.0483167179663149
60,1.0748712575915211,1.0354947547334823
61,1.0497649680182044,1.0576657317245375
62,1.025340086850658,1.0357142732572213
63,1.1019593863322086,0.9712526578004211
64,0.9992205059002078,0.8599716894603681
65,0.9564065253209936,0.8993049864553883
66,1.0806337605812462,0.906985485657172
67,1.0055533267436767,0.878185275164795
68,0.9790742651579304,0.8245838792880212
69,0.9939212212505686,0.850684075520892
70,0.9476278482373276,0.8348301043992971
71,0.9913603941301026,0.8147997400432854
72,1.0667380784594371,0.9095089341772464
73,1.0959360483770926,1.0129498323129136
74,1.101643830796884,1.0458455185312645
75,1.1131261524991563,1.1247894624960342
76,1.0809236514785463,1.2408709086600203
77,1.0691459808625752,1.3197162215734506
78,1.0170464682472113,1.2730266567420812
79,1.0306938527832166,1.1694530576088045
80,0.9739955394086327,1.2132387420849806
81,0.9493350919437575,1.144397266748798
82,0.9401881000509733,1.1191574945211136
83,1.017160951314458,1.1130238310387142
84,1.0184968205848108,0.989265259228929
85,0.9700478778689419,0.9499263806277156
86,0.9778932863922835,0.9833488854183736
87,1.0388415585856705,1.0109334915818304
88,1.066163593951748,1.000086450184542
89,1.0500546899789354,1.03782362766744
90,1.092279114300867,1.1231526749279832
91,1.1741388768156547,1.082247095790803
92,1.09224948454106,1.0134581429796303
93,1.017222130485775,0.9391860669393632
94,0.9657390946149144,0.9937814716042406
95,1.1100125628449466,0.9862730451475714
96,0.961237097865345,0.9685315290349723
97,0.9936076793752391,0.949092208500882
98,0.9255897800568705,0.8144830278456879
99,1.0261993858020515,0.9717906217386121
100,0.9788798387356971,0.9582791070337744
101,0.9865136006911445,0.9459928502048888
102,0.9805732554483623,0.9370080835664549
103,1.0067770023192002,0.8661173192856666
104,0.9854384183388316,0.9289090042099302
105,1.0446131063788344,0.9763905138835529
106,0.9856489640265673,0.9109843282932832
107,0.9367437509162881,0.8408390233022922
108,0.8347312888312816,0.8956103177969914
109,0.8800413708664645,0.8144971842671889
110,0.9807856892169292,0.8873229894481608
111,1.0147769889992364,0.8152270955681947
112,0.828302981188484,0.7393007754618851
113,0.8389345965317715,0.8164994637414283
114,0.9285943743771001,0.7905107214993939
115,0.9223406091332973,0.8421460784016752
116,0.9666767827030204,0.7681740302518957
117,0.9639348499886959,0.8292713261898984
118,0.9917851943997518,0.9307333012599222
119,0.9484719979864485,0.9319191496222272
120,0.8559085100589335,0.8675365736947491
121,0.8641312161412532,0.87178325855837
122,0.8714086039923733,0.7409232617832595
123,0.8642964691862792,0.8321989363688639
124,0.898015099150124,0.9310326608345574
125,0.9178778097466292,0.8700389685126014
126,0.9961480134729132,0.9855862614681982
127,0.9035660449572247,0.9752244262538227
128,0.9077078564253521,0.968909284801393
129,0.9657062250569821,0.8922227908687346
130,0.9476885421501615,0.9817146338703341
131,0.9069673263451152,0.9685834146394834
132,0.919278182155285,0.992455628809432
133,0.8230589890718385,0.9834882144857607
134,0.9003241123041796,1.0157619921343395
135,1.0103991099020946,1.0566337601148952
136,1.055221774117772,1.1538370890158083
137,1.1320154935253552,1.183449491340864
138,1.1026281939615394,1.1477966319041581
139,0.995153053047361,1.095771566170753
140,0.8545167525557514,0.9256212563558351
141,0.8769519565782882,0.9559144446502761
142,0.9848025345340855,0.8982941971629259
143,0.9731706033794779,0.8972231246231328
144,0.9419884904557427,0.9877704059052147
145,1.0667138291390572,0.9420501828445376
146,1.0603528899148276,1.0107904757395274
147,0.9296690511149683,0.9450470734371316
148,0.9261486073609204,0.7648081589005568
149,0.8072547518477138,0.7512354422925674
150,0.8556032523112296,0.8329681048110157
151,0.9510250671227689,0.8815398300629621
152,0.9929955309945657,1.014088232100121
153,0.9016149797210252,0.8780775343224924
154,0.9828551801398819,0.8769556343308114
155,0.9877329310382567,0.8993321355810643
156,0.979433843870654,0.9562173435186616
157,1.0355724714501002,0.9908441601452388
158,0.9831575388577452,1.0049815499901917
159,0.9544676746819849,0.9908528076520674
160,1.0124049597143467,1.0028624835194377
161,1.0416148063623123,0.9903654270111608
162,1.0787171976040977,0.9654392864590636
163,1.128357569321145,1.0273122919675028
164,1.137543997157785,1.0050658363844343
165,1.0265373922249723,0.9704878663470146
166,0.9716223148981552,0.8992841812584204
167,0.9682779406484806,1.012697612382957
168,0.8938196467639372,0.8975016853608543
169,1.0093020814040579,1.232756538878865
170,1.1453995956325915,1.337760656753922
171,1.1161013912996942,1.3116134096606091
172,1.0698905976962403,1.2474957912771634
173,1.0784460171676873,1.2688157971755785
174,1.0910041607779144,1.3274253391373227
175,1.1157734996425,1.2971712927723087
176,1.164126439398921,1.351478730093809
177,1.2357897021622073,1.3690514033349337
178,1.1873946999305907,1.3422034766373196
179,1.2418754335278281,1.3123753074273916
180,1.3139185368250665,1.348624772119053
181,1.2463749038867546,1.3251685985382944
182,1.1163798520727801,1.0821705094640026
183,1.1436896798696332,1.1257628345158668
184,1.1237195125357542,1.0485029505737313
185,1.1553915320949397,0.9897342835339252
186,0.9728569103947342,0.9366195698868367
187,0.9803275353066181,0.867836355952653
188,0.9644635059180741,1.0221581316146655
189,1.0542448210594002,1.0077752413567047
190,1.0913460287166514,0.9952059589215754
191,0.958880016101746,0.9287738154888474
192,0.9042660806956988,0.9053460456056491
193,0.9727809708611795,0.9096893603622148
194,1.0071599815153078,1.0332579242153728
195,1.0288352922602473,0.9599613835445343
196,1.1166901993361202,0.9997448089102848
197,1.0630596712149514,0.8657088003926403
198,1.005371772447745,0.9051987673411592
199,0.8283892611170028,0.8017153381019068
200,0.9053044970560785,0.8906389797018497
201,0.9589253694694526,0.9408854118133508
202,0.9908064248433069,0.8097879046443242
203,0.9747866418179788,0.8373148617734785
204,0.9835804775531488,0.7608001226393515
205,1.0025761161461175,0.8696217926513983
206,1.0020349776567008,0.8036721211172391
207,0.8890050980671372,0.7893347390567824
208,0.9411472213258062,0.869472314476569
209,0.9193026162052204,0.8691909773070114
210,0.9285885436110942,0.8883828418455856
211,0.9414773547486414,0.9227168538560315
212,0.9019697780045308,0.8516065250728483
213,1.1154554606106044,1.0259801013005077
214,1.1414376360277974,1.0807286158481695
215,1.0883313155686125,1.0222162333293414
216,1.1064805964654687,1.0246546008656547
217,1.0893961089410575,1.0654475673135217
218,1.093435229440943,1.1473225690213087
219,1.0512839545942563,1.0128135775250915
220,1.0176998993599211,0.9686606764544616
221,1.0141241616214298,0.9907791916200823
222,1.098779273664509,1.0266031570821286
223,0.9963692556881683,1.002529315260337
224,1.0041682851601679,0.9115828804983358
225,0.8641409478596668,0.7744716841839255
226,0.830093201731926,0.8172916751381032
227,0.859959325968318,0.7889208159116253
228,0.8019103599875376,0.7678848591882856
229,0.8296168620236029,0.782353357625933
230,0.7930448883443169,0.7778926088664723
231,0.7911337133599525,0.6695304305405538
232,0.8214135467932013,0.6448425291586312
233,0.8525660087121836,0.7271663439732153
234,0.9331189471058633,0.8178106427719251
235,1.0355701795726568,0.9260015126579609
236,0.8935432220907333,0.8690439744870581
237,0.8534470217659791,0.8590637157480605
238,0.7963523326697981,0.78444150879372
239,0.9051911648784773,0.9418518077686887
240,1.034853500565263,1.1065811918889124
241,1.0461842590641555,1.1903747760386643
242,1.0305579909275198,1.3814688225130958
243,1.1385746601676527,1.3232248647969655
244,1.1751657912495062,1.2474895761009488
245,1.1796684382767222,1.237197251219092
246,1.119801358458473,1.184551118498336
247,1.1430031058793215,1.2335900565365303
248,0.9758409423444434,1.2180143246640762
249,1.016093838202112,1.1988881353087375
250,1.0531949352197996,1.0747003537070647
251,1.1515611026809895,1.2023337164316774
252,1.1064544863083836,1.2288156986719005
253,1.0553058814076308,1.2413283298440698
254,1.1592415648535632,1.405555819747549
255,1.0872416773091909,1.3957562293547958
256,1.0423535497897245,1.3139348871641992
257,1.0043344846327837,1.16162593025684
258,0.9742669659525538,1.168229476600325
259,1.0892467382652555,1.1078983830054594
260,1.162202875595122,1.0603161057758166
261,1.1793333209890287,1.0374971678107126
262,1.1820280084563932,1.1375322026615384
263,1.0958099851692416,1.148865158467804
264,1.2121913678043958,1.2592514553413474
265,1.1315766244290404,1.301380012961497
266,1.108552627395431,1.2549793925150587
267,1.1952997715233784,1.3410043362038937
268,1.1129355665206597,1.2669523113748595
269,1.0710680277959657,1.259887951866309
270,1.031019678858576,1.1835333565573065
271,1.0179898434934171,1.3103834412697213
272,0.9350181422935364,1.0959651400663035
273,1.0620800035489675,1.141229970994789
274,1.0532232928708591,1.1405507579995344
275,1.1588769262564722,1.2399085991176682
276,1.0884008153720535,1.19161767352211
277,1.0632169315334148,1.1227713334257592
278,1.085431324720385,1.0241824698395134
279,1.10452998967441,1.163960712919979
280,1.130546174388474,1.1641808097877806
281,1.0367146795739446,1.0493827847282033
282,0.9650288515089934,1.114393172900363
283,1.101628390664082,1.0491675352281336
284,1.0936407791072817,1.0189624646843054
285,1.0976427708440553,1.0437396201394105
286,1.0197177955625774,0.997628989018581
287,1.070928476698644,0.9202547262411995
288,0.972701898409205,0.9052880944979773
289,1.078690554245414,1.0556990716168368
290,1.0670856188935245,1.2250491805485737
291,1.1216252063762138,1.1378944943173182
292,1.099414703328502,1.163487866942817
293,1.069102101314242,1.053590067307332
294,1.125389474154359,1.0741953500560633
295,1.1097922813827206,1.1893101013172738
296,1.1772385156735334,1.1794572543281427
297,1.1175826574342562,1.1287527227331309
298,1.0076059356044698,1.0075382508343735
299,0.9984967725777887,0.8680168061371036
300,1.0086951734855887,0.9918574625595994
301,1.1849734260186933,1.2051613112508786
302,1.0493082783100909,1.1100638902782423
303,0.9638100778296184,1.0904719772456946
304,0.9160002049728081,1.0716026894283877
305,1.0080872488026835,1.09220339958152
306,0.9373941420394937,1.0323401498402525
307,0.9747904632137289,0.9976648432657804
308,1.0029609129577575,1.0134157778170427
309,0.9816445405233645,1.0391427449243786
310,1.0322447450913046,0.9902333024870511
311,0.9754891561674879,1.0001187555219906
312,0.8916473251148012,0.7624701647797144
313,0.9477959010403333,0.9441509520528051
314,0.9701932210669372,0.905715768917464
315,1.0666349438677958,0.9831900331616458
316,1.0383606742285416,0.9948998331433658
317,1.0398497896077088,0.9703305195547592
318,0.9105920553068256,0.9099636211250359
319,0.8843619959853675,0.9961679648065855
320,0.8965243133029225,0.9844608105454977
321,0.9186455015354517,0.9366086441739084
322,0.8329929035993376,0.9326728382245566
323,0.8770836833289297,0.8117892963098366
324,0.9070267538180127,0.8685624538862843
325,0.9310994871578402,0.8767323110741864
326,1.166511943976281,0.9569776195966647
327,1.0412418921823745,0.9210312576603383
328,0.9800462058329935,0.9659444926749078
329,0.9863893975664336,0.9383696946475832
330,1.0295330251116952,0.8705955429036264
331,1.0314731432502668,0.9044176686665689
332,1.0177360687148098,0.8961963283638607
333,1.0204591715693823,0.9336233819035928
334,0.9925041052557129,0.9763154659060326
335,0.9732848326186496,0.88864667490314
336,0.9878242769432205,0.9902693532579319
337,1.0409626275268187,1.0445552628258115
338,1.0428999187836228,1.0113204544324395
339,0.9638059335139598,0.8964435099458855
340,0.9692508923098683,0.9155372024193809
341,0.9607020139308128,0.8619145160898102
342,0.9585636676584705,0.9303013985619493
343,1.0292125789634867,1.080316886092042
344,0.9653712810142798,1.0277670014502536
