Customer,E_Wi,SD_Wi
359,1.767705624451732,1.7751965303017536
360,1.6889634118996224,1.6473734552704578
361,1.725946556554913,1.6655532141704088
362,1.6667294029854538,1.7504341509253352
363,1.7683522678181487,1.800951130096968
364,1.7987232737984238,1.8955645800365253
365,1.9157365562164494,1.8348770119012554
366,1.902425395716566,1.8881975542475948
367,1.9525775131822092,1.9315552869094634
368,1.8994479029227325,1.8427054334884811
369,1.8154508387640498,1.7125686164842433
370,1.7546964363037376,1.735541893376711
371,1.819180605441449,1.7350592556614939
372,1.9886448797224279,1.7355782327325275
373,2.026440796482116,1.7574676635640865
374,2.131459577658461,1.828678510650056
375,2.1623977585841287,2.0051968823224473
376,2.4537940600803863,2.16474575804254
377,2.4469093846119887,2.201231965049328
378,2.5266586732530634,2.1457514566423233
379,2.4697959602467385,2.2204569464112227
380,2.339242417217619,2.199020887018767
381,2.2096938781794244,2.0204719074568622
382,2.1558792096574253,2.030228152211344
383,2.2231548712223215,2.040029479864622
384,2.067826679116992,1.9080992871729232
385,2.229998109328325,1.787664522360928
386,2.241719695816032,1.8654532772636943
387,2.2222222669483704,1.9502434008887555
388,1.9322363413612675,1.827709089602106
389,1.8961971124010473,1.7354762998868125
390,2.0593669849837166,1.803588444133204
391,1.9918437878345252,1.8101393934472332
392,2.018018741428796,1.7470965813924693
393,2.169166603413204,1.9252749996437093
394,1.9464962889994326,1.8539365628696847
395,1.9924540677069933,1.824279048876185
396,1.841316109469338,1.7883027120223494
397,1.8472838223771697,1.7757378415301195
398,1.8835537347634415,1.8217991547177987
399,1.8880155913664338,1.6541107084455875
400,1.7496708535865202,1.608691889673718
401,1.8492357949998057,1.6081278577112736
402,1.8049250036807125,1.6957700552019037
403,1.8079759673336258,2.04214745116095
404,1.889819168837455,2.0045546157986065
405,2.1382137740554845,2.159881441947413
406,1.9992803487952648,2.1340570213592485
407,2.1148364009636618,2.179687617197481
408,1.980486891577258,1.9572723941217798
409,1.9306766781494298,1.9160965605000508
410,2.1672962698902865,2.002564011724073
411,2.003114973127895,2.1171561390573035
412,2.128067074387143,2.087249415677238
413,2.167148417306622,2.0616172520423297
414,2.2708729614392893,2.1355923301000597
415,2.3337838406237092,2.2050054524523235
416,2.3463162696910707,2.1554500362656794
417,2.346489264167787,2.1975048030297777
418,2.2190424247031912,2.159140216764239
419,2.086274421182544,2.035016849506175
420,2.11075115088237,2.113159256006572
421,2.1398177191765666,2.209511389987432
422,1.9380371119393964,2.317040122352875
423,1.9166056513837293,2.1696245042920586
424,1.9405331023015275,2.2715821083773773
425,1.863649351571587,2.2209953837130367
426,1.9021095544260476,2.347142050168712
427,1.9421095908118848,2.1996184175492974
428,2.0584884233739222,2.0953370619526193
429,1.939944867777993,2.2709211385786627
430,1.9297280347512924,2.212158701644863
431,1.9506738974071538,2.088071551159709
432,1.9459249038675746,1.9618749767176575
433,1.8975737421399959,2.0792612447237624
434,1.978973267066208,2.076453153256773
435,1.8991690986009921,2.006993824865373
436,1.7519510307001382,1.9193858405226356
437,1.6924552889564388,1.9622258271469748
438,1.7879439220337816,2.046871357167589
439,1.750197197145351,2.0937925755268374
440,1.8249223880966343,2.101649646810713
441,1.8558955736020977,2.3007030786283864
442,1.9635431506046745,2.240227950772948
443,1.939685118816015,2.0669444299810906
444,1.9315121809070053,2.0847315839762373
445,2.1369288358045693,2.3057510340155276
446,2.0298691075546924,2.422954662819538
447,2.019885703201808,2.4594590545150807
448,2.0317652280562806,2.4033038564423004
449,2.089159901231978,2.553704955699051
450,2.093394126159016,2.678427958933511
451,2.0719055204715433,2.7546338864253697
452,2.08650643091696,2.67882759788428
453,2.1283971260449626,2.655605837156319
454,2.2028313836195355,2.6964576798596847
455,1.9461724193556211,2.493668077937057
456,2.0254391424389513,2.3570757821892605
457,2.094293312031659,2.425696746121656
458,2.160656135844907,2.364172835261327
459,2.261214896928578,2.50842308073833
460,2.2098921614725215,2.5270337645352843
461,2.3296846174505355,2.6206347947436583
462,2.269321840996101,2.6048984470516032
463,2.3037238497512877,2.569330967601181
464,2.1601181757247305,2.4420836641027384
465,2.1574653735071045,2.1377933584294997
466,1.9925595218239658,1.9686866605819662
467,2.134436672270019,2.049119952906268
468,2.2258512802879955,2.103871455872036
469,2.168921265749881,2.0303900357235936
470,2.196267461368984,2.1378115145319168
471,2.268582759065542,2.155400504194823
472,2.1489883759942283,2.084395861319126
473,2.243804136344274,2.3154161268465088
474,2.115156377292668,2.012573774629482
475,2.0324796160822918,1.9063793672396743
